x,y
0.418525162,-1.632816731
2.870374906,0.119282956
1.525722763,1.922105415
-1.029204516,-0.051282274
0.296339723,-1.087918391
0.347511402,-1.316123679
0.097909212,1.184616885
2.916807867,0.143266323
0.175198604,-0.547677301
0.386151242,-1.488441957
-0.617603579,-0.194021559
0.237857803,-0.827112347
1.316774439,1.814180264
-1.331683344,0.053614502
-0.833933374,-0.119000446
0.118805324,-0.296185759
-0.414757086,-1.577540246
-1.329768921,0.052950598
0.362995011,-1.175818852
-0.163161073,0.96127195
1.560547484,1.94009294
-0.904767024,-0.094436012
-1.186187199,0.003157825
-1.891192537,0.239556345
-1.856235235,0.235524101
0.477007081,-1.893622775
1.978444133,2.155943241
-0.076482514,0.574720136
0.089564365,-0.165782737
-1.565242945,0.134610747
-1.689680438,0.177764484
-1.854320812,0.234860198
-1.297223731,0.041664236
-0.828190105,-0.120992157
-0.530839488,-1.637498663
2.024877094,2.179926608
-0.644405501,-0.184726908
3.021282029,0.197228898
-0.92361593,0.656982815
-2.054260777,0.184215725
2.963240828,0.16724969
0.943407024,-0.876026767
0.499982121,-1.996082292
-0.88945164,-0.099747241
-0.389636878,0.932791533
-1.140241048,-0.012775863
0.158489484,-0.473161288
0.433145642,-1.698018242
2.489206704,2.419760276
1.953323926,-0.354388538
0.346467082,-1.311466428
-1.176615084,-0.000161694
0.400771722,-1.553643468
0.689929465,1.490404812
-1.720311205,0.188386942
0.166844044,-0.510419295
0.210705484,-0.706023827
0.30495381,-1.205798061
0.480140041,-1.907594527
0.356910282,-1.358038935
0.259788523,-0.924914613
2.765900744,0.065320381
0.228458923,-0.78519709
-0.02978143,1.118662626
2.199000698,2.269864234
-0.81861799,-0.124311676
-0.720982419,-0.158170762
0.151179244,-0.440560533
0.041525645,0.048450798
0.291118123,-1.064632137
-1.433147761,0.088801395
1.676629887,2.000051357
-1.262764117,0.029713971
0.009151725,0.192825572
0.445677482,-1.753905251
-0.552152242,0.848849749
0.449854762,-1.772534254
2.568560659,-0.036608928
0.110450764,-0.258927753
2.382828815,-0.132542395
0.319314763,-1.190377908
0.380929642,-1.465155703
0.414347882,-1.614187728
-1.733712166,0.193034268
1.303262472,-0.690155674
0.502293894,-1.103868752
-1.752856395,0.199673304
0.492589381,1.388475503
-1.111524703,-0.022734418
0.585455303,1.436442237
0.666712985,1.478413128
-0.062906354,0.514175876
0.410170602,-1.595558725
-1.31636796,0.048303273
0.411331699,1.346504611
-1.107695857,-0.024062225
-0.780329531,-0.137589749
-1.450377568,0.094776528
-0.177781553,1.026473461
3.265055074,0.323141574
-1.643734287,0.161830796
-0.212189351,0.995010998
-0.610193443,0.818870541
-0.680779537,-0.172112738
-1.724140051,0.18971475
0.978231745,-0.858039242
-0.99283048,-0.063896444
2.640113828,2.497706218
-0.379932365,-1.559552721
0.427924042,-1.674731988
0.507292361,-2.028683047
0.181464524,-0.575620805
0.092697325,-0.17975449
0.039868011,1.154637676
-0.045152914,0.435002613
3.357920996,0.371108308
-0.519231248,-1.631502822
-0.008468677,-1.367685787
-1.756685241,0.201001112
1.558643757,-0.558247156
-1.257020848,0.02772226
-0.067083634,0.532804879
2.115839289,-0.270446755
-1.034947785,-0.049290563
1.616684959,-0.528267948
0.160578124,-0.48247579
-1.71073909,0.185067424
0.423746762,-1.656102985
1.23361303,-0.726130724
-0.724811265,-0.156842954
0.119849644,-0.30084301
-1.858149658,0.236188005
0.4693729,1.376483819
3.090931471,0.233203949
-1.270421809,0.032369585
-1.308710268,0.045647658
-1.496323719,0.110710216
-2.067131294,0.191454661
-1.846663121,0.232204583
2.465990224,2.407768593
0.107613726,-1.30772737
-0.736297803,-0.152859533
3.334704516,0.359116624
-1.121096818,-0.019414899
-0.960285289,-0.075182806
1.920402932,2.125964033
-1.163214123,-0.004809019
0.78089166,-0.959968551
0.506248041,-2.024025796
0.265010123,-0.948200867
0.388115219,1.334512928
0.376752362,-1.4465267
3.230230354,0.305154049
-0.636747809,-0.187382522
-1.090466051,-0.030037358
-1.914488,0.231650542
1.490898043,1.90411789
0.330074017,1.304533719
0.279630603,-1.013402378
-1.400602571,0.077515033
0.260424576,1.268558669
2.940024347,0.155258006
-0.851163181,-0.113025314
-0.214795587,0.991224814
0.653201018,-1.025922809
0.037348365,0.067079801
0.025860845,0.11830956
-1.117267972,-0.020742707
-0.935397791,-0.083813553
2.394437055,-0.126546554
3.125756191,0.251191474
1.514114523,1.916109573
0.149090604,-0.431246031
0.373619402,-1.432554948
-0.726725688,-0.156179051
-1.716482359,0.187059135
1.583763965,1.952084623
1.999756887,-0.330405172
2.498911218,-0.072583978
-0.948798752,-0.079166228
1.618588685,1.970072148
-1.067492975,-0.038004201
-1.551841984,0.129963421
0.491627561,-1.958824285
-1.268507386,0.031705682
-1.234047773,0.019755416
-0.056640434,0.486232371
-0.692266075,-0.168129316
-1.119182395,-0.020078803
-0.85690645,-0.111033603
0.713145946,1.502396495
-1.473350643,0.102743372
-0.944969906,-0.080494035
1.235516757,1.772209372
-1.214903543,0.013116379
1.850753491,2.089988982
-0.507623008,-1.62550698
-0.051418834,0.462946117
-1.758599664,0.201665015
-0.671207422,-0.175432257
0.502070761,-2.005396793
-0.962199712,-0.074518902
1.142650835,1.724242638
0.631888264,1.460425603
-0.321891164,-1.529573513
-0.830750008,0.704949549
-0.161072433,0.951957449
-1.76242851,0.202992823
2.396340782,2.371793543
-0.668234644,0.788891332
-1.81411793,0.220918221
0.299472683,-1.101890143
0.085387085,-0.147153734
0.349600042,-1.32543818
1.281949718,1.796192739
0.087475725,-0.156468236
0.413303562,-1.609530477
-0.494111041,0.878828958
-1.165128546,-0.004145115
2.75619623,2.557664635
0.375708042,-1.441869449
-1.048348746,-0.044643238
-0.554055969,-1.649490347
2.361516062,2.353806017
0.945310751,1.622313329
-1.699252553,0.181084002
-1.800716969,0.216270896
0.711242219,-0.995943601
0.133425804,-0.36138727
0.090608685,-0.170439988
-0.092147314,0.644578897
0.275453323,-0.994773375
0.142824684,-0.403302527
0.246912609,-1.235777269
0.214882764,-0.72465283
0.273364683,-0.985458874
0.040481325,0.053108049
0.233680523,-0.808483344
0.150134924,-0.435903282
-1.100038166,-0.026717839
-1.440805453,0.09145701
1.407736634,-0.636193099
0.478051401,-1.898280025
-0.401245119,0.926795692
-0.205808761,-1.469615096
0.091653005,-0.175097239
-0.186126986,1.032872844
-0.939226637,-0.082485746
0.067633645,-0.067980471
0.806011868,1.550363229
0.282763563,-1.027374131
-1.590130444,0.143241494
0.736362426,1.514388179
-0.675036268,-0.174104449
1.187180069,-0.750114091
0.021683565,0.136938563
-1.835176583,0.228221161
-1.559499676,0.132619036
2.315083101,2.329822651
-1.373800649,0.068220382
-1.639905441,0.160502989
0.390328522,-1.50707096
0.193996364,-0.631507815
-0.989001634,-0.065224251
0.297384043,-1.092575641
0.083298445,-0.137839233
-1.138326625,-0.013439767
0.89887779,1.598329963
0.256655563,-0.910942861
-1.630333326,0.157183471
-1.193844891,0.005813439
-1.249363157,0.025066645
-1.310624691,0.046311562
-1.115353549,-0.02140661
0.437322922,-1.716647245
1.384520153,-0.648184782
-0.908595869,-0.093108204
-1.605445827,0.148552724
-0.749698764,-0.148212207
-0.755442033,-0.146220496
-0.152717873,0.914699442
-0.925825676,-0.087133071
-0.7860728,-0.135598038
-1.151727586,-0.008792441
-1.64564871,0.1624947
-0.035754034,0.393087356
0.370486442,-1.418583196
3.183797393,0.281170682
-2.042613046,0.188168627
-1.674365054,0.172453255
-0.849248758,-0.113689217
-0.505719281,0.872833116
-1.461864105,0.09875995
1.699846367,2.01204304
-0.191339459,1.025300475
0.258520849,-1.229781427
-1.766257356,0.20432063
0.289029483,-1.055317635
-1.324025652,0.050958887
0.154312204,-0.454532285
0.467608201,-1.851707518
-1.272336232,0.033033489
-0.70183819,-0.164809798
-1.816032353,0.221582125
-0.014867635,0.29994234
1.396128394,-0.64218894
-1.747113127,0.197681593
0.452987722,-1.786506007
1.572155724,1.946088781
0.483273001,-1.921566279
-1.0445199,-0.045971045
-0.112942839,-1.421648362
1.372911913,-0.654180624
-0.966028558,-0.073191095
-0.157939473,0.937985696
0.033171085,0.085708805
-0.004424435,0.253369832
1.721159121,-0.474305373
-1.436976607,0.090129203
-0.174648593,1.012501709
0.421036212,-1.145839643
-1.821775622,0.223573836
-0.1593758,-1.445631729
-0.667378576,-0.176760064
2.686546789,2.521689585
-1.036862208,-0.04862666
0.664809258,-1.019926968
-1.961078926,0.215838936
-0.970048891,0.632999448
0.050924525,0.006535541
0.489538921,-1.949509784
0.073899565,-0.095923976
-0.646319924,-0.184063004
-1.23213335,0.019091512
2.510519458,-0.066588137
-1.046434323,-0.045307142
-1.6781939,0.173781062
2.164175977,2.251876708
0.980135472,1.640300855
0.131337164,-0.352072768
-0.089726359,-1.409656679
0.129248524,-0.342758267
0.269187403,-0.96682987
-1.829433314,0.22622945
-1.18044393,0.001166114
1.976540406,-0.342396855
0.701537705,1.496400654
0.203395244,-0.673423072
0.162666764,-0.491790291
2.754292503,0.059324539
2.616897347,2.485714535
0.003139563,-1.361689945
0.276497643,-0.999430626
0.482228681,-1.916909028
1.105922387,-0.792084983
-0.437973566,-1.58953193
0.105229164,-0.235641499
0.172065644,-0.533705548
-0.793730492,-0.132942423
-0.066039314,0.528147628
0.392417162,-1.516385462
0.283641056,1.280550352
0.495804841,-1.977453288
-1.126840087,-0.017423188
0.284852203,-1.036688632
-1.852406389,0.234196294
-0.83776222,-0.117672639
-0.424461599,0.914804008
1.293557958,1.802188581
0.038392685,0.062422551
-0.354812158,0.950779058
-0.054551794,0.47691787
1.430953114,-0.624201415
3.218622113,0.299158207
0.020639245,0.141595814
-0.902852601,-0.095099915
0.266054443,-0.952858118
-2.086437069,0.202313064
1.639901439,-0.516276264
1.421248601,1.868142839
-0.634833386,-0.188046426
0.817620108,1.556359071
0.224281643,-0.766568087
-0.923911253,-0.087796975
-1.159385277,-0.006136826
3.102539711,0.23919979
-0.987087211,-0.065888155
-0.043064274,0.425688111
-1.318282383,0.048967176
2.429261776,-0.108559029
-0.528935761,0.860841433
0.490685654,-1.109864593
2.046189848,-0.306421805
-1.641819864,0.161166893
-0.250337995,1.004741634
-0.629090117,-0.190038137
1.593468478,-0.540259631
-0.44767808,0.902812325
1.477386075,-0.600218048
0.794403627,1.544367387
-0.128698514,0.807582675
-1.492494873,0.109382408
-0.45928632,0.896816483
-0.194200521,-1.463619254
0.084342765,-0.142496483
-0.726275846,0.758912124
0.426879722,-1.670074737
0.004974445,0.211454575
-0.147496273,0.891413189
0.144913324,-0.412617028
-0.131831474,0.821554427
-0.633409924,0.806878858
-0.94683241,0.644991131
-0.050374514,0.458288867
0.360043242,-1.372010688
1.757887568,2.042022249
0.190863404,-0.617536062
0.74606694,-0.977956076
0.431057002,-1.68870374
-1.278079501,0.0350252
-1.354656419,0.061581346
0.804108141,-0.947976867
0.470741161,-1.86567927
-0.673121845,-0.174768353
0.176242924,-0.552334552
-1.276165078,0.034361296
0.115672364,-0.282214007
1.941715686,-0.36038438
0.098963245,-0.207697994
-0.621801683,0.812874699
-1.333597767,0.054278406
-1.015803555,-0.0559296
0.180420204,-0.570963555
2.081014569,-0.28843428
0.010196045,0.188168322
1.026568433,1.664284221
0.178331564,-0.561649053
0.109517453,1.190612727
2.464086497,-0.090571503
-1.191930468,0.005149536
2.721371509,2.53967711
-0.275458203,-1.505590146
-0.946884329,-0.079830131
-1.088551628,-0.030701261
-1.004317018,-0.059913022
-1.299138154,0.04232814
0.223237324,-0.761910836
0.377796682,-1.451183951
0.183553164,-0.584935307
0.063456365,-0.049351468
-0.052997911,1.106670943
0.132381484,-0.356730019
-0.103634834,0.695808656
0.077032525,-0.109895728
0.082254125,-0.133181982
-0.900399449,0.668974498
0.179375884,-0.566306304
0.079121165,-0.11921023
-1.040691054,-0.047298853
0.188871407,-1.265756478
-1.327854498,0.052286695
-1.155556431,-0.007464634
0.348555722,-1.320780929
-1.879208311,0.243490945
0.465519561,-1.842393016
-0.853077604,-0.11236141
0.213991615,1.244575302
-0.653977616,-0.181407389
-1.567157368,0.135274651
-1.511639102,0.116021445
-0.204370641,1.006369552
-1.291480462,0.039672525
-0.134255593,1.064700051
-0.899023755,-0.096427722
1.326478952,-0.67816399
-1.618846788,0.153200049
-0.109900754,0.723752161
-0.079615474,0.588691888
-0.747784341,-0.148876111
0.058234765,-0.026065214
0.060323405,-0.035379716
-0.064606151,1.100675101
-0.155850833,0.928671195
0.043614285,0.039136297
0.504197621,1.394471345
-0.00656495,1.13065431
-0.169080314,1.046712526
-1.103867012,-0.025390032
0.165654927,-1.277748161
-1.113439126,-0.022070514
0.187730444,-0.60356431
-0.76692857,-0.142237074
-0.914339138,-0.091116493
0.318270443,-1.185720657
0.001841485,0.225426328
-1.362314111,0.06423696
1.305166199,1.808184422
0.321403403,-1.199692409
-0.201764405,1.010155737
-0.001291475,0.23939808
-1.500152565,0.112038023
-0.145407633,0.882098687
2.104231049,-0.276442596
-0.146451953,0.886755938
0.956918991,1.628309171
2.407949023,2.377789384
0.608671783,1.44843392
-1.222561235,0.015771994
2.406045296,-0.120550712
2.417653536,-0.11455487
0.461342282,-1.823764013
1.746279328,2.036026407
-1.279993924,0.035689103
0.322447723,-1.20434966
-1.082808359,-0.032692972
-1.569071791,0.135938554
-1.456120836,0.096768239
0.91048603,1.604325804
-0.698009344,-0.166137605
-1.875379465,0.242163138
-1.83326216,0.227557258
0.457165002,-1.80513501
1.047881186,-0.822064191
-0.943055483,-0.081157939
0.366309162,-1.399954192
0.199217964,-0.654794069
2.928416107,0.149262165
-0.776500685,-0.138917556
0.351688682,-1.334752682
2.800725464,0.083307906
0.061180765,-1.331710736
2.197096971,-0.228475863
0.302605643,-1.115861895
-0.703752613,-0.164145895
-1.72988332,0.191706461
-1.019632401,-0.054601793
-1.392944879,0.074859419
1.280045991,-0.702147357
-0.707581459,-0.162818087
-0.053507474,0.472260619
0.351386771,-1.181814694
-1.806460238,0.218262607
-0.732468957,-0.15418734
-0.606117042,-0.198004981
-0.019044914,0.318571343
-2.080001811,0.198693597
0.310960203,-1.153119901
0.232636203,-0.803826093
0.016461965,0.160224817
0.065545005,-0.058665969
1.456073322,1.886130364
-0.900938178,-0.095763819
-0.640576655,-0.186054715
-0.215513275,1.022729159
0.365264842,-1.395296942
0.606768057,-1.049906176
0.250389643,-0.882999357
0.174154284,-0.54302005
-1.861978504,0.237515812
-0.043293398,-1.385673312
0.096005485,-1.313723211
-0.937312214,-0.08314965
-1.863892927,0.238179716
0.629984537,-1.037914493
1.630196926,1.97606799
0.92209427,1.610321646
-0.990916057,-0.064560347
0.329757963,-1.236950415
-0.094235954,0.653893399
0.235769163,-0.817797846
-2.105742845,0.213171468
0.106273484,-0.24029875
-0.615689156,-0.194685462
1.071097667,-0.810072508
-0.969857404,-0.071863288
-1.377629495,0.069548189
0.168932684,-0.519733796
0.002885805,0.220769077
-0.835847797,-0.118336543
0.101051885,-0.217012496
-1.668621785,0.170461544
-0.763099724,-0.143564881
0.317226123,-1.181063406
0.072789005,-1.325714895
-1.488666027,0.108054601
1.177475556,1.742230164
0.032126765,0.090366055
0.169977004,-0.524391047
1.885578211,2.107976508
0.012284685,0.17885382
0.212087888,-1.253764794
-0.648234347,-0.1833991
1.013056465,-0.840051717
-1.371886226,0.067556478
1.073001394,1.688267588
-0.47089456,0.890820641
-0.034709714,0.388430105
-1.056006437,-0.041987623
0.464475241,-1.837735765
0.411214922,-1.600215976
0.301561323,-1.111204644
1.096217874,1.700259272
-1.86580735,0.23884362
-0.116166674,0.751695665
-0.872221833,-0.105722374
-1.722225628,0.189050846
-0.032621074,0.379115603
0.320359083,-1.195035158
-0.095280274,0.65855065
2.245433659,2.2938476
2.709763269,2.533681269
0.481184361,-1.912251778
-1.695423707,0.179756195
-0.107812114,0.714437659
-0.676950691,-0.173440546
2.905199627,0.137270481
2.742684263,0.053328698
0.028993805,0.104337808
-0.070216594,0.546776631
-0.100501874,0.681836904
-0.964114135,-0.073854998
-1.09620932,-0.028045647
-0.985172788,-0.066552058
-0.742041072,-0.150867822
2.73297975,2.545672952
-1.687766015,0.17710058
-1.023461247,-0.053273985
-1.385287187,0.072203804
-1.132583356,-0.015431477
-0.031576754,0.374458353
-1.423575646,0.085481877
0.341245483,-1.288180174
-1.410174685,0.080834551
0.655104744,1.472417287
-1.808374661,0.21892651
0.156400844,-0.463846787
0.034215405,0.081051554
-0.084837074,0.611978142
0.015417645,0.164882068
0.747970666,1.52038402
0.403904682,-1.56761522
-1.867721773,0.239507523
2.512423185,2.43175196
1.570251998,-0.552251315
-0.064994994,0.523490377
0.440455882,-1.730618997
-0.029488114,0.365143851
3.07932323,0.227208107
-0.310282923,-1.523577671
-0.368324125,-1.553556879
-0.728640111,-0.155515147
-1.616932365,0.152536145
-1.071321821,-0.036676394
-1.4197468,0.08415407
-0.170471313,0.993872706
0.326625003,-1.222978663
0.274409003,-0.990116124
0.371530762,-1.423240446
0.510425321,-2.042654799
1.3632074,1.838163631
0.121125693,1.196608568
1.200692036,1.754221847
0.097918925,-0.203040743
0.358998922,-1.367353437
0.078076845,-0.114552979
1.24522127,-0.720134882
2.013268854,2.173930766
-0.669292999,-0.17609616
-0.950713175,-0.078502324
0.367353482,-1.404611443
2.092622809,-0.282438438
-1.739455435,0.195025979
-0.120343954,0.770324668
-1.364228534,0.064900864
0.190775134,1.232583619
-0.954542021,-0.077174517
0.421658122,-1.646788484
0.061367725,-0.040036966
-0.472798287,-1.607519455
-2.060696035,0.187835193
-1.021546824,-0.053937889
0.026905165,0.113652309
-0.92199683,-0.088460879
-1.142155471,-0.012111959
-1.743284281,0.196353786
1.189083796,1.748226005
2.257041899,2.299843442
-1.013889132,-0.056593504
-1.823690045,0.224237739
0.205483884,-0.682737573
-1.038776631,-0.047962756
0.455860933,-1.127852118
1.37481564,1.844159472
-1.691594861,0.178428388
-1.727968897,0.191042557
-0.719067996,-0.158834665
-1.869636196,0.240171427
2.547247906,2.449739485
0.196085004,-0.640822316
3.288271555,0.335133258
0.054057485,-0.007436211
0.333935243,-1.255579418
0.223696128,-1.247768952
0.095830285,-0.193726242
0.218015724,-0.738624583
-0.971771827,-0.071199384
0.501026441,-2.000739542
0.75767518,-0.971960234
-0.061862034,0.509518625
-1.124925664,-0.018087092
0.339778531,-1.187810535
0.485361641,-1.930880781
1.500602556,-0.588226365
-0.167338353,0.979900953
-1.1612997,-0.005472923
-0.148540593,0.896070439
0.350644362,-1.330095431
1.003351952,1.652292538
-0.172559953,1.003187207
0.387195562,-1.493099208
-0.864564141,-0.108377988
-0.086925714,0.621292644
-0.893280486,-0.098419433
0.395550122,-1.530357214
-0.621432425,-0.192693751
0.239946443,-0.836426849
0.792499901,-0.953972709
-0.153762193,0.919356693
0.527414102,1.406463028
0.161622444,-0.487133041
0.252478283,-0.892313858
-0.75352761,-0.1468844
-1.825604468,0.224901643
-1.061749706,-0.039995912
3.009673789,0.191233057
0.384062602,-1.479127456
3.241838594,0.311149891
2.684643062,0.023349489
-1.613103519,0.151208338
0.509381001,-2.037997549
0.448810442,-1.767877004
-1.783487163,0.210295763
-1.636076595,0.159175182
-1.149813163,-0.009456345
-0.61186031,-0.19601327
-0.193945695,1.02151429
0.397819732,-1.157831327
2.638210101,-0.000633878
-1.226390081,0.017099801
-0.173604273,1.007844458
0.300517003,-1.106547394
0.432644453,-1.139843802
1.35159916,1.832167789
1.955227653,2.143951558
-0.996659326,-0.062568636
-0.196551932,1.017728106
-1.812203507,0.220254317
0.397638762,-1.539671716
2.440870016,-0.102563187
0.573847063,1.430446395
-1.274250655,0.033697392
-1.632247749,0.157847375
1.966835893,2.149947399
-0.127654194,0.802925424
-1.482922758,0.10606289
-1.819861199,0.222909932
0.201306604,-0.66410857
-1.662878516,0.168469833
-1.628418903,0.156519567
0.147001964,-0.42193153
0.138647404,-0.384673524
-0.059773394,0.500204123
2.707859542,0.035341172
0.047791565,0.020507294
0.353777322,-1.344067183
-0.298674683,-1.517581829
0.308871563,-1.1438054
-0.024266514,0.341857597
-0.020076917,-1.373681628
1.66311792,-0.504284581
-1.153642009,-0.008128537
-0.625261271,-0.191365944
-0.331595677,0.962770742
1.454169595,-0.612209732
-1.320196806,0.04963108
-0.101546194,0.686494154
0.229503243,-0.789854341
0.104184844,-0.230984248
-1.57481506,0.137930265
0.049572524,-1.337706578
1.606980445,1.964076307
-0.003380115,0.248712582
-0.690351652,-0.16879322
-1.145984317,-0.010784152
0.315137483,-1.171748905
-1.337426613,0.055606213
0.185641804,-0.594249808
-0.048285874,0.448974365
0.093741645,-0.18441174
1.837241523,-0.414346955
0.059279085,-0.030722465
-1.54226987,0.126643903
-1.467607374,0.100751661
2.556952419,-0.04260477
-1.00623144,-0.059249118
-0.879879525,-0.103066759
0.283807883,-1.032031381
0.840836588,1.568350754
1.024664706,-0.834055875
2.789117224,0.077312064
2.60338538,-0.018621403
2.533735939,-0.054596453
0.030038125,0.099680557
0.441500202,-1.735276248
0.246212363,-0.864370353
0.023772205,0.127624062
-1.580558329,0.139921976
-1.704995821,0.183075713
0.179166894,1.226587777
2.626601861,-0.00662972
-0.714667605,0.764907966
0.378841002,-1.455841202
-0.13615932,-1.433640045
-1.086637205,-0.031365165
0.537118615,-1.085881226
-0.632918963,-0.188710329
-0.91200769,0.662978657
-0.709495881,-0.162154184
0.257699883,-0.915600112
-0.807131453,-0.128295098
0.303649963,-1.120519146
1.512210796,-0.582230523
0.314093163,-1.167091654
-1.505895833,0.114029734
0.035259725,0.076394303
0.139691724,-0.389330774
-1.241705465,0.02241103
-0.824361259,-0.122319965
-0.138097393,0.849497932
0.026356044,-1.349698261
0.171021324,-0.529048298
-0.93522417,0.650986973
-0.178825873,1.031130712
-0.642491078,-0.185390811
-0.891366063,-0.099083337
-1.850491966,0.23353239
-1.693509284,0.179092291
-1.873465042,0.241499234
0.434189962,-1.702675493
-0.745869918,-0.149540014
2.140959497,2.239885025
-0.144363313,0.877441436
0.438367242,-1.721304496
-0.613774733,-0.195349366
0.340201163,-1.283522923
1.732767361,-0.468309531
1.247124997,1.778205214
-1.609274673,0.149880531
0.525510375,-1.091877068
0.081209805,-0.128524731
-0.655892039,-0.180743486
0.583551576,-1.06189786
-1.750941972,0.199009401
-1.105781434,-0.024726129
0.480981141,1.382479661
0.343334123,-1.297494675
2.129351257,2.233889183
0.318465777,1.298537877
2.673034822,0.017353647
0.126115564,-0.328786514
0.408081962,-1.586244223
-1.827518891,0.225565547
2.998065549,0.185237215
-1.59395929,0.144569302
-1.498238142,0.111374119
2.522127698,-0.060592295
-1.576729483,0.138594169
2.231921692,-0.210488338
-0.789901646,-0.13427023
2.222217179,2.281855917
-0.906681447,-0.093772108
-1.209160274,0.011124668
-1.28382277,0.037016911
-0.113033714,0.737723913
0.086431405,-0.151810985
1.814025043,-0.426338639
1.479289802,1.898122048
-0.165249713,0.970586452
0.184597484,-0.589592558
0.442544522,-1.739933499
-0.696094921,-0.166801509
-0.847334335,-0.114353121
1.119434355,1.712250955
0.155356524,-0.459189536
0.838932862,-0.929989342
0.386211492,-1.163827169
-1.775829471,0.207640148
2.15066401,-0.252459229
-0.877182969,0.680966182
0.460297962,-1.819106762
-1.084722782,-0.032029069
-1.78157274,0.209631859
0.195040684,-0.636165065
1.465777835,-0.60621389
-1.123011241,-0.018750996
-1.435062184,0.089465299
2.034581608,-0.312417646
1.69794264,-0.486297056
-1.657135247,0.166478122
1.767592082,-0.450322006
-2.099307586,0.209552
2.593680867,2.473722852
0.167888364,-0.515076545
2.419557263,2.383785226
-0.143318993,0.872784185
-0.876050679,-0.104394566
-0.877965102,-0.103730663
1.688238127,2.006047199
0.467469173,-1.121856277
1.432856841,1.874138681
-0.076214392,1.094679259
-0.010690355,0.281313337
-0.542447729,-1.643494505
-1.99602212,0.203980232
-1.651391978,0.164486411
2.069406328,-0.294430121
